Region,Code,Crime_name,Year,Value
Trentino Alto Adige / Südtirol,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2014,0
Trentino Alto Adige / Südtirol,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2015,0
Trentino Alto Adige / Südtirol,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2016,0
Trentino Alto Adige / Südtirol,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2017,0
Trentino Alto Adige / Südtirol,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2018,0
Trentino Alto Adige / Südtirol,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2019,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2010,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2011,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2012,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2013,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2014,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2015,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2016,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2017,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2018,0
Trentino Alto Adige / Südtirol,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2019,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2010,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2011,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2012,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2013,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2014,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2015,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2016,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2017,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2018,0
Trentino Alto Adige / Südtirol,TERRORHOM,omicidi volontari consumati a scopo terroristico,2019,0
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2010,11
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2011,11
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2012,10
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2013,6
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2014,8
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2015,14
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2016,11
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2017,16
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2018,16
Trentino Alto Adige / Südtirol,ATTEMPHOM,tentati omicidi,2019,14
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2010,1
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2011,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2012,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2013,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2014,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2015,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2016,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2017,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2018,0
Trentino Alto Adige / Südtirol,INFANTHOM,infanticidi,2019,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2010,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2011,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2012,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2013,1
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2014,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2015,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2016,1
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2017,1
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2018,0
Trentino Alto Adige / Südtirol,MANSHOM,omicidi preterintenzionali,2019,0
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2010,32
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2011,33
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2012,33
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2013,36
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2014,18
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2015,26
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2016,33
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2017,40
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2018,28
Trentino Alto Adige / Südtirol,UNINTHOM,omicidi colposi,2019,29
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2010,25
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2011,21
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2012,16
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2013,31
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2014,14
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2015,16
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2016,28
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2017,27
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2018,19
Trentino Alto Adige / Südtirol,ROADHOM,omicidi colposi da incidente stradale,2019,21
Trentino Alto Adige / Südtirol,BLOWS,percosse,2010,286
Trentino Alto Adige / Südtirol,BLOWS,percosse,2011,357
Trentino Alto Adige / Südtirol,BLOWS,percosse,2012,276
Trentino Alto Adige / Südtirol,BLOWS,percosse,2013,209
Trentino Alto Adige / Südtirol,BLOWS,percosse,2014,223
Trentino Alto Adige / Südtirol,BLOWS,percosse,2015,250
Trentino Alto Adige / Südtirol,BLOWS,percosse,2016,216
Trentino Alto Adige / Südtirol,BLOWS,percosse,2017,246
Trentino Alto Adige / Südtirol,BLOWS,percosse,2018,243
Trentino Alto Adige / Südtirol,BLOWS,percosse,2019,232
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2010,1122
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2011,1135
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2012,1094
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2013,1071
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2014,1028
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2015,1060
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2016,1110
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2017,1071
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2018,962
Trentino Alto Adige / Südtirol,CULPINJU,lesioni dolose,2019,1072
Trentino Alto Adige / Südtirol,MENACE,minacce,2010,976
Trentino Alto Adige / Südtirol,MENACE,minacce,2011,1001
Trentino Alto Adige / Südtirol,MENACE,minacce,2012,971
Trentino Alto Adige / Südtirol,MENACE,minacce,2013,869
Trentino Alto Adige / Südtirol,MENACE,minacce,2014,895
Trentino Alto Adige / Südtirol,MENACE,minacce,2015,912
Trentino Alto Adige / Südtirol,MENACE,minacce,2016,900
Trentino Alto Adige / Südtirol,MENACE,minacce,2017,963
Trentino Alto Adige / Südtirol,MENACE,minacce,2018,864
Trentino Alto Adige / Südtirol,MENACE,minacce,2019,838
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2010,12
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2011,13
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2012,14
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2013,8
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2014,14
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2015,15
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2016,19
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2017,19
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2018,10
Trentino Alto Adige / Südtirol,KIDNAPP,sequestri di persona,2019,9
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2010,911
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2011,869
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2012,862
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2013,765
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2014,858
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2015,733
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2016,140
Trentino Alto Adige / Südtirol,OFFENCE,ingiurie,2017,16
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2010,85
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2011,101
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2012,98
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2013,81
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2014,91
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2015,75
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2016,92
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2017,130
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2018,104
Trentino Alto Adige / Südtirol,RAPE,violenze sessuali,2019,106
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2010,13
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2011,16
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2012,6
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2013,7
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2014,8
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2015,14
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2016,5
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2017,22
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2018,12
Trentino Alto Adige / Südtirol,RAPEUN18,atti sessuali con minorenne,2019,7
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2010,3
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2011,0
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2012,3
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2013,6
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2014,9
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2015,9
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2016,7
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2017,6
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2018,3
Trentino Alto Adige / Südtirol,CORRUPUN18,corruzione di minorenne,2019,5
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2010,24
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2011,19
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2012,9
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2013,15
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2014,11
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2015,13
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2016,9
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2017,10
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2018,11
Trentino Alto Adige / Südtirol,PROSTI,sfruttamento e favoreggiamento della prostituzione,2019,5
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2010,12
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2011,8
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2012,14
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2013,19
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2014,13
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2015,22
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2016,7
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2017,16
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2018,15
Trentino Alto Adige / Südtirol,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2019,11
Trentino Alto Adige / Südtirol,THEFT,furti,2010,14602
Trentino Alto Adige / Südtirol,THEFT,furti,2011,15601
Trentino Alto Adige / Südtirol,THEFT,furti,2012,17895
Trentino Alto Adige / Südtirol,THEFT,furti,2013,19337
Trentino Alto Adige / Südtirol,THEFT,furti,2014,19972
Trentino Alto Adige / Südtirol,THEFT,furti,2015,18533
Trentino Alto Adige / Südtirol,THEFT,furti,2016,16732
Trentino Alto Adige / Südtirol,THEFT,furti,2017,15357
Trentino Alto Adige / Südtirol,THEFT,furti,2018,15354
Trentino Alto Adige / Südtirol,THEFT,furti,2019,13935
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2010,38
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2011,70
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2012,54
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2013,79
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2014,93
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2015,84
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2016,87
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2017,109
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2018,94
Trentino Alto Adige / Südtirol,BAGTHEF,furti con strappo,2019,89
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2010,1016
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2011,1287
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2012,1770
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2013,2067
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2014,2093
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2015,2153
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2016,1964
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2017,1636
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2018,1947
Trentino Alto Adige / Südtirol,PICKTHEF,furti con destrezza,2019,1392
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2010,1145
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2011,1483
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2012,2404
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2013,2489
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2014,3131
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2015,2559
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2016,2472
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2017,2658
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2018,2516
Trentino Alto Adige / Südtirol,BURGTHEF,furti in abitazioni,2019,2635
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2010,1289
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2011,1247
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2012,1452
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2013,1373
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2014,1641
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2015,1845
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2016,1755
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2017,1436
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2018,1338
Trentino Alto Adige / Südtirol,SHOPTHEF,furti in esercizi commerciali,2019,1219
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2010,2040
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2011,1805
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2012,1970
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2013,2520
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2014,2557
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2015,2157
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2016,2087
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2017,1722
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2018,1821
Trentino Alto Adige / Südtirol,VEHITHEF,furti in auto in sosta,2019,1676
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2010,18
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2011,12
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2012,12
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2013,21
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2014,10
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2015,7
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2016,2
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2017,7
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2018,7
Trentino Alto Adige / Südtirol,ARTTHEF,furti di opere d'arte e materiale archeologico,2019,9
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2010,3
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2011,5
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2012,2
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2013,4
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2014,8
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2015,2
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2016,2
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2017,0
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2018,1
Trentino Alto Adige / Südtirol,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2019,2
Trentino Alto Adige / Südtirol,MOPETHEF,furti di ciclomotori,2010,153
Trentino Alto Adige / Südtirol,MOPETHEF,furti di ciclomotori,2011,170
Trentino Alto Adige / Südtirol,MOPETHEF,furti di ciclomotori,2012,123
